pig-to-human transmission,0.27978912512968185,2.4189746379852295,3.0829038619995117,a789bede-e3ff-44ef-9cd8-a846ce6faaa5,comm_use_subset/Clinical Impact of Infection with Pandemic Influenza (H1N1) 2009 Virus in Naïve Nucleus and Multiplier Pig Herds in Norway,"The low morbidity emphasizes the need for a continued active surveillance program to monitor the status of infection in a naïve pig population. Passive surveillance based on reports of clinical disease would have a low sensitivity as many positive herds would be missed. It also poses challenges when trying to prevent herd-to-herd transmission of pandemic influenza A (2009) virus, as the risks of unintentionally introducing virus-shedding animals to seronegative recipient herds are likely to be increased when the animals are not displaying signs of disease. It also increases the potential risk of pig-to-human transmission. Low morbidity in positive herds indicates a limited economic impact of infection in these herds.",25.325902469125182,12.440286889183895
This sort of risk is clearly not restricted to Europe,0.38146577731068754,2.5648701190948486,4.275230407714844,f6b30430-ad56-4fad-8dcf-643c86616762,comm_use_subset/The interconnected and cross-border nature of risks posed by infectious diseases,"As a result of the continuing expansion of Ae. albopictus in Europe, aided by trade and travel networks, climatic conditions, and genetic evolution, two diseases previously 'exotic' to Europe now pose a persistent infectious disease risk. This sort of risk is clearly not restricted to Europe; in late 2013, Chikungunya was introduced and then initially locally transmitted in a few Caribbean islands, creating a high risk of further disease spread across the region. 5 By early September, 2014, Chikungunya transmission has been reported in 31 countries and territories in the Caribbean and the Americas, with over 700,000 suspected cases and over 8,600 confirmed autochthonous cases. 6 Measles among Roma in Bulgaria and HIV among PWID in Greece: the impact of socioeconomic contexts Socioeconomic contexts affect the spread of disease. When financial circumstances deteriorate, the most vulnerable members of society are at even greater risk of infectious disease. Two examples in this section demonstrate the links between public health provision, income disparities, and infectious disease.",17.564489393640034,10.593636630200312
multiagency media communication was agreed.,0.20719212072940543,3.937713861465454,3.4391345977783203,25b3e358-f54b-4cf7-b28a-a6ac64926853,comm_use_subset/Planning and preparing for public health threats at airports,"Outcomes of interest included: the fact that by the end of the exercise, all passengers were correctly assigned into risk stratified groups, all passengers were given information as appropriate, passenger locator forms were correctly filled by 'at-risk' passengers and collected by Public Health doctors, the Health Protection Surveillance Centre (Ireland's National Focal Point under IHR) was notified of the incident, Environmental Health Services were informed of the incident, the National Isolation Unit was contacted and provided with appropriate information and a multiagency media communication was agreed.",16.102892021236134,10.4309637059411
"immunosenescence, the waning of immune function associated with old age",0.23382501637373998,2.85800838470459,3.3981478214263916,d9567582-1d9d-46a8-806e-be4fda2be166,comm_use_subset/Immune Biomarkers Predictive of Respiratory Viral Infection in Elderly Nursing Home Residents,"The burden of respiratory viral infection in elderly nursing home residents is high [1] . With active surveillance the incidence of respiratory viral infection is estimated to range from 1.4-2.8 per 1000 resident days [2] . Influenza and respiratory syncytial virus (RSV) are the viruses commonly responsible for morbidity and mortality associated with infection, but other respiratory viruses including parainfluenza, human metapneumovirus, coronavirus and rhinovirus can also cause severe disease in this population [1, [3] [4] [5] [6] [7] . It is a widely held belief that immunosenescence, the waning of immune function associated with old age, is responsible for this increased risk and severity of infection [8] ; however, only sparse data exist to substantiate this position [9] .",17.731291383941965,10.272453518364827
to identify potential risk factors for influenza A infection in our study population.,0.17395904363152787,2.1411638259887695,3.5427119731903076,4203be66-c759-4074-9652-4689541dc9f2,comm_use_subset/Movement and contact patterns of long- distance free-grazing ducks and avian influenza persistence in Vietnam,"Although the use of the free-grazing duck production system has been on the decline in South-East Asia for the last three decades as a result of intensification of agricultural production, increasing cost of labour and increasing pesticide use [34] , the FGD system is still widely practised in at least four countries: China, Indonesia, Thailand and Vietnam [9, 18, 35] . The objectives of this study were to describe the long-distance FGD farming system practiced in South Vietnam, to assess the level of circulation of influenza A viruses in free-grazing duck flocks, and to identify potential risk factors for influenza A infection in our study population.",18.338185275837805,10.112884116009631
camel exposure,0.2722818487343976,3.1122348308563232,3.639233112335205,9ed25819-a0d6-46c3-a523-798629dcc60c,"comm_use_subset/Spatiotemporal Clustering of Middle East Respiratory Syndrome Coronavirus (MERS-CoV) Incidence in Saudi Arabia, 2012-2019","The spread of an infectious disease is an instance of spatiotemporal diffusion processes at work, in which the emergence of the disease moves across space and changes in extent over time [25] . Geographic information systems (GIS) offer a means to visualize, analyze and understand the distribution of infectious diseases over space and time, thereby revealing spatiotemporal trends, patterns and associations between the pathological factors and the geographic environments of the disease [26, 27] . Exploiting the analytical, modelling and simulation features of GIS has improved epidemiological outbreak investigation and response, in which recognizing the spatial spread and transmission dynamics of an emerging infectious disease is essential for advising on efficient disease control and prevention measures [28] . However, since the first reported case of MERS-CoV in 2012, there has been a paucity of studies addressing the spatial dimension of the distribution of this disease. With the use of ecological modelling in a GIS environment [29], a preliminary transmission risk map of MERS-CoV was produced across the Middle East by analyzing the spatial distribution of MERS-CoV cases and environmental transmission risk factors (bioclimatic variables). This suggests that the transmission route of the disease via camel exposure plays a major role. However, the effects of environmental risk factors on disease transmission were not explicitly determined. A geo-additive regression model was also utilized to examine the risk factor levels of individuals for MERS-CoV mortality in the Arabian Peninsula between 2012 and 2015 [30], and significant spatial variation and clustering with a lower risk were found in Riyadh, Arar, Aljouf and Jizan, whereas a higher risk was observed in Qassim province. However, the spatial analysis lacked detail at the governorate and city levels. The application of an iterative empirical process in a GIS environment revealed that high-camel-density areas, camel convergence points (camel markets, barns, breeding sites and slaughterhouses), former MERS-CoV cases and high seroprevalence rates were the potential risk factors for spatial MERS-CoV hotspots in Kenya [31]. Considering the space and time dimensions of the MERS-CoV, one study highlighted that",16.2217897122332,10.066080562356113
all scans report a place as high risk,0.21826479442175395,3.037067174911499,3.7067275047302246,a4cb866c-fa56-4755-b30e-57322bc958b4,comm_use_subset/A descriptive analysis of the Spatio- temporal distribution of intestinal infectious diseases in China,"where R i denotes the reliability of different provincial units, S indicates the number of scans, and C i represents the number of high-risk areas in these scans. The range of reliability is from 0 to 1 points, where 1 indicates that all scans report a place as high risk and 0 indicates no scan reports [29] .",15.929602453631698,9.958827400538215
considerable debate remains as to a causal role (versus simply a correlation) between these factors and human disease at the population level 6 .,0.18583241833129635,2.859473943710327,2.9550395011901855,84a23ee5-eed7-4306-8109-6d8dd412c3ed,comm_use_subset/Dietary Sodium Suppresses Digestive Efficiency via the Renin-Angiotensin System OPEN,"It is generally held that excess consumption of sodium salts and fats lead to poor health outcomes. Excess sodium intake is associated with obesity and the metabolic syndrome 1 , reduced insulin sensitivity 2 , and cardiovascular disease and mortality 3 . Excess fat intake is similarly associated with obesity 4 , and is used to drive animal models of diet-induced obesity 5 . It is important to recognize, however, that considerable debate remains as to a causal role (versus simply a correlation) between these factors and human disease at the population level 6 .",17.122265513266925,9.772226668828758
Cox proportional hazards regression models,0.34780834396510835,2.2102651596069336,2.2335829734802246,81370b7f-12a1-48fb-8c37-066935e4c7bc,"comm_use_subset/Epidemiological evaluation of cat health at a first-response animal shelter in Fukushima, following the Great East Japan Earthquakes of 2011","Kaplan-Meier survival analysis and the log-rank test were used to determine whether the impounded year (2011 vs 2012) was associated with the incidence of URI and diarrhea development. Cox proportional hazards regression models were used to assess the association between potential risk factors (number of drugs administered, days on medication, use of corticosteroids and interferon, number of different antibiotics used, and other drugs used) and duration of the diseases (URI and diarrhea). Incidence rate ratios (IRR) and 95% confidence intervals (CI) were calculated. Interactions between variables were assessed for improvement in model fit by performing likelihood ratio tests contrasting nested models. Multilevel mixed-effects Poisson regression models were used to assess the association between the potential risk factors and the count of temporally independent URI events (each event was counted individually when the complete resolution of the previous symptoms and development of new URI symptoms was two or more weeks apart); results are reported as IRR and 95% CI. Logistic regression was used to determine whether relapse of URI was related to the same potential risk factors; results are reported as odds ratios (OR) and 95% CI. Variables with p<0.20 will initially be included in a multivariable model, and Cox proportional hazards regression, multilevel mixed-effects Poisson regression models, and logistic regression with backward elimination will be performed to identify a model containing variables whose coefficients significantly differ from 0. Interactions between variables will be checked by performing likelihood ratio tests contrasting models with and without the interactions. Any clinically important and/or statistically significant interactions will be included in the model.",17.871663724336862,9.143583590024555
hematemesis [31],0.21083083636489783,1.5423043966293335,2.921206474304199,b2ff4aec-d07e-4e4b-902c-ae957789f1a8,"comm_use_subset/Risk factors for hematemesis in Hoima and Buliisa Districts, Western Uganda, September-October 2015","This investigation also revealed widespread alcohol use in this population, which is consistent with findings from previous studies showing high prevalence of alcohol use among people that reside near water bodies in Uganda [27] [28] [29] . Alcohol intake of more than 6 standard drinks has been shown to be a significant predictor of future liver disease [30] . The high levels of alcohol use could explain the high prevalence of liver disease in this population, which is a major risk factor for hematemesis [31] . Epidemiological investigations have also revealed that among persons who use NSAIDS, the risk of acute upper gastro intestinal bleeding increases with the level of alcohol consumed [32] . Pharmacies in the area should warn their clients on the risk of gastrointestinal bleeding when NSAIDS are taken with alcohol. In Uganda, many prescription and non-prescription medicines are sold by both licensed and unlicensed drug shops. Although there is legislation that specifies which medicines could be sold as non-prescription drugs, a wide gap still exists between policy and implementation [33] . This combination of a society with high levels of alcohol use and wide availability of over-the-counter medicines increases the risk of complications that arise from use of drugs such as NSAIDs, especially among persons with pre-existing conditions such as ulcers, schistosomiasis, liver disease and tuberculosis. People in rural communities in Uganda have been shown to have low access to health care [34] , low satisfaction with and poor perceived accessibility of the health care services [35] . Because of poor access to healthcare, it is possible that persons in our investigation were forced to self-medicate on drugs such as NSAIDs, which elevated their risk of developing hematemesis. Targeted interventions that address the widespread alcohol use, increase access to health care and health education on the dangers of NSAID use should be carried out for persons in this community and fisher folk in general.",16.805964670901695,8.783369700922389
