"Patients who die within 28 days will be assigned the value ""0""",0.25499793469061666,3.8742759227752686,3.142319917678833,49ebf79a-cfcb-45fd-959f-1b806d128f9a,comm_use_subset/Treatment of Middle East respiratory syndrome with a combination of lopinavir/ ritonavir and interferon-β1b (MIRACLE trial): statistical analysis plan for a recursive two- stage group sequential randomized controlled trial,"Invasive or non-invasive mechanical ventilation-free days Number of days within the first 28 days after enrollment when patients do not receive of mechanical ventilation. Patients who die within 28 days will be assigned the value ""0""",34.53507032898234,16.648061911438987
Length of ICU stay and duration of mechanical ventilation in non-survivors were less than that in survivors,0.28620518741860596,4.528189659118652,5.038088798522949,13fea98b-13f0-4747-8ac3-9750a8e9c569,comm_use_subset/Severe Community-Acquired Pneumonia Caused by Human Adenovirus in Immunocompetent Adults: A Multicenter Case Series,"Overall treatment outcomes of study patients are summarized in Table 2 . Empirical broadspectrum intravenous antibiotics were given to all the patients, while eight were prescribed antiviral drugs. Antiviral treatment was started prior to the confirmation of viral pneumonia in our study. Acylovir, gancyclovir, oseltamivir and ribavirin are all widely used empirically in China. In our study, oseltamivir was used in all eight patients who received antiviral drugs, while ribavirin and gancyclovir were used in combination with oseltamivir in four and three patients, respectively. Ten out of 15 (66.7%) patients received adjuvant intravenous immunoglobulin for 3-5 days, while fourteen (93.3%) received corticosteroids for 3-10 days, including hydrocortisone or methylprednisolone. Hospital acquired pulmonary infections developed in seven cases, and Acinetobacter baumannii was the dominating pathogen. Four patients did not survive (26.7%). One case died of respiratory failure caused by ARDS and three other patients died of multiple organ dysfunction syndrome which mainly included respiratory failure and septic shock. The need for mechanical ventilation and/or vasopressors were similar between non-survivors and survivors. Length of ICU stay and duration of mechanical ventilation in non-survivors were less than that in survivors, but the differences were not significant.",26.267472042473706,15.411696212332837
Organ support-free days,0.42048893389392766,5.031094551086426,4.509092330932617,c9c313b9-6d5c-4ffe-aa68-9618ecf38d5b,comm_use_subset/Treatment of Middle East respiratory syndrome with a combination of lopinavir/ ritonavir and interferon-β1b (MIRACLE trial): statistical analysis plan for a recursive two- stage group sequential randomized controlled trial,"Organ support-free days Number of days within the first 28 days after enrollment when patients do not receive of invasive mechanical ventilation, renal replacement therapy and vasopressor. Patients who die within 28 days will be assigned the value ""0""",25.75320365788002,15.214742753570386
C 3 : alive and receiving invasive mechanical ventilation,0.31076379469664717,2.2027673721313477,1.9118722677230835,0cf26503-f9e2-4364-a9d2-bf501f9ba938,comm_use_subset/GOST: A generic ordinal sequential trial design for a treatment trial in an emerging pandemic,"Consider comparing an experimental treatment (E) with standard therapy (S) for Middle East Respiratory Syndrome Coronavirus (MERS-CoV) motivated by a sudden increase in the number and geographical spread of incident cases. Randomisation is 1:1. We choose D = 28 days and outcome categories C 1 : alive and not receiving ventilation; C 2 : alive and receiving only non-invasive ventilation; C 3 : alive and receiving invasive mechanical ventilation and C 4 : dead. Data from an observational study [8] of 70 patients yield estimates of the probabilities of these four outcomes occurring for patients on S of 0.286, 0.043, 0.214 and 0.457 respectively.",32.932070201480194,14.200740336423447
The WHO's risk assessment on the COVID-19 outbreak at both regional and global levels have been adjusted to the highest class [87],0.2861933092977195,2.4994213581085205,2.145308494567871,e4fc5bfa-f0cb-4858-ace8-05f539e41819,comm_use_subset/Reverse Logistics Network Design for Effective Management of Medical Waste in Epidemic Outbreaks: Insights from the Coronavirus Disease 2019 (COVID-19) Outbreak in Wuhan (China),"China has suffered significantly from the outbreak of the novel coronavirus. The large mobility of people may further complicate the disease control and increase future uncertainty. In addition, it is also noteworthy that the number of the COVID-19 infections reported outside of China has been sharply increased [10] . Research has revealed the risks of the COVID-19 outbreak in major cities around the globe [6] . On March 3rd (11:30 h Norway time), the total number of new infections was reported at 1804, among which 1598 new infections were reported outside China [87] . During the last one week, the rapid and significant increase on the new infections in the Republic of Korea, Italy, Japan and Iran has caused global concerns [88] . The WHO's risk assessment on the COVID-19 outbreak at both regional and global levels have been adjusted to the highest class [87] . The keys to stop disease spread are the share of information and knowledge [84] , openness and transparency [89] , based on which early-stage preventive actions can be performed and rapid emergency response can be planned. As recently addressed by the Director-General of the WHO, ""with early, aggressive measures, countries can stop transmission and save lives [88] "". Therefore, the infrastructural and resource preparedness should be done in order to effectively control a possible global outbreak of the COVID-19. Among other measures, the WHO has put focuses on providing logistics and supply chain supports for rapid response and effective control of the COVID-19 spread in many countries and areas [87] . In this regard, the model proposed in this paper may be used, not only in Wuhan but also in other major cities exposed to the risk of the COVID-19 outbreak, for the decision-support of epidemic reverse logistics network design for effective management of increased medical waste generation. The WHO's risk assessment on the COVID-19 outbreak at both regional and global levels have been adjusted to the highest class [87] . The keys to stop disease spread are the share of information and knowledge [84] , openness and transparency [89] , based on which early-stage preventive actions can be performed and rapid emergency response can be planned. As recently addressed by the Director-General of the WHO, ""with early, aggressive measures, countries can stop transmission and save lives [88] "". Therefore, the infrastructural and resource preparedness should be done in order to effectively control a possible global outbreak of the COVID-19. Among other measures, the WHO has put focuses on providing logistics and supply chain supports for rapid response and effective control of the COVID-19 spread in many countries and areas [87] . In this regard, the model proposed in this paper may be used, not only in Wuhan but also in other major cities exposed to the risk of the COVID-19 outbreak, for the decision-support of epidemic reverse logistics network design for effective management of increased medical waste generation.",30.97433007203702,13.860089929452611
"a proportion of severe cases would require mechanical ventilation, without which they would die.",0.30979178971661064,3.2572364807128906,3.142886161804199,def021a3-aa55-4f78-b827-708f45dde3d5,comm_use_subset/Development of a resource modelling tool to support decision makers in pandemic influenza preparedness: The AsiaFluCap Simulator,"In order to estimate the resource demand during an influenza pandemic, one requires estimates of the total number of influenza cases, especially concerning the peak number of hospitalised cases and cases with specific treatment and care, e.g. cases requiring mechanical ventilation or intensive care units (ICUs). For this, we used a deterministic SEIR (Susceptible-Exposed-Infectious-Removed) model described by differential equations tracking number of people in each compartment over time. Full details of the epidemiological mode can be found in Krumkamp et al. 2011 [12] , an additional file provides a detailed summary of the equations and assumptions [see Additional file 1]. Given that the primary aim of our tool was to demonstrate relative differences in resource shortages and surpluses during different pandemic scenarios, rather then to provide accurate quantitative predictions, we used a relatively simple model structure assuming homogenously mixing and without an age-structure. In the SEIR model the population is divided into 17 compartments, with the infectious compartment being subdivided into three groups based on clinical severity (asymptomatic, mild and severe infections). All severe cases were at risk of death, and assumed to need hospitalisation and antiviral treatment (of which a certain proportion also required mechanical ventilation). All asymptomatically and mild infected patients were assumed to recover. Hospitalisation and treatment with antivirals were assumed to reduce the infectious period and the probability of death for severe cases. We also assumed that a proportion of severe cases would require mechanical ventilation, without which they would die.",27.19305272304342,13.677648170701305
"Concomitant medications, respiratory support, complications",0.4413195321156129,1.0609359741210938,1.342739224433899,b16ee161-937d-4fe3-af44-028bf640a6f2,comm_use_subset/Severe Community-Acquired Pneumonia Caused by Human Adenovirus in Immunocompetent Adults: A Multicenter Case Series,"Investigators created a standardized data form for clinical information collection that included demographics (age, sex and smoking status), PSI score (to assess the severity of illness at admission), comorbidities, clinical symptoms (e.g. fever, chills, cough, sputum, dyspnea, chest pain, diarrhea, myalgias and sore throat), vital signs, laboratory tests, arterial blood gas analysis results, microbiological findings (including HAdV types) and chest radiologic characteristics. Concomitant medications, respiratory support, complications (e.g. use of mechanical ventilation or septic shock) and overall outcomes were also recorded.",30.88264436797018,12.371314407850306
less than 20% are severe,0.4771628775262972,2.895505666732788,1.7533400058746338,9627c51d-7e04-45ef-8a85-76a5e791c1a3,comm_use_subset/First two months of the 2019 Coronavirus Disease (COVID-19) epidemic in China: real- time surveillance and evaluation with a second derivative model,"Despite the limitations, this study provided new data to encourage those who are infected to better fight against the infections; to inform and encourage the general public, the medical and health professionals and the government to continue their current measures and to think of more measures that are innovative and effective to end the COVID-19 epidemic. One of the greatest motivations for this study is to attempt to provide right information at the population level in a real manner to complement the data from micro-organism centered and laboratory-based biological, molecular, pharmacological and clinical information in both the academic and the mass media that often scare rather than encourage people, even health professionals. Of the diagnosed COVID-19 cases, less than 20% are severe. Findings from our study indicated that there is no need to be panic from a public health population perspective. Although the total cases COVID-19 reached to big numbers, but the 2-month incidence rate was about a half of the natural death rate for Wuhan residents.",26.26047232680247,12.212915001575688
"double-blind, randomized controlled trials are required to investigate their safety and efficacy",0.36965644438994355,2.126375913619995,2.215390682220459,97009033-372d-4678-944b-8673f2738501,comm_use_subset/Emerging Therapeutic Strategies for COVID-19 Patients,"Currently, remdesivir appears to be the most promising drug for the treatment of pneumonia caused by COVID-19 pneumonia. Many other agents or strategies are being tested for the treatment of patients with COVID-19. However, double-blind, randomized controlled trials are required to investigate their safety and efficacy. ",26.811037041879942,12.206011251954274
"MV invasive mechanical ventilation, N/A not available",0.21774577255730757,1.2098311185836792,1.8312917947769165,e259f7ea-7a03-472b-bd14-af396fdad47c,comm_use_subset/Ebola virus disease and critical illness,"CRRT continuous renal replacement therapy; F female, IHD intermittent hemodialysis, LOS length of stay, M male, MV invasive mechanical ventilation, N/A not available, NIV non-invasive ventilation, TKM TKM-Ebola, small interfering ribonucleic acids (siRNA) produced by Tekmira",28.224954170133465,11.8554638532311
