onward,0.42476939122304885,3.5522284507751465,2.0996053218841553,f7be4c57-0235-4e83-9446-06a8beca5cd7,comm_use_subset/Transmission or Within-Host Dynamics Driving Pulses of Zoonotic Viruses in Reservoir-Host Populations,"Long identified as potential sources of zoonotic pathogens [1, 2] , bats (Order Chiroptera) are now associated with several deadly emerging infectious viruses, including Hendra, Nipah, Marburg, Ebola, and Severe Acute Respiratory Syndrome coronavirus (SARS CoV). Although spillover from bats to humans or domestic animals remains rare, the case fatality rate from these diseases is high, and onward transmission can occur. Public health preparedness would benefit from understanding bat virus dynamics to allow predictions of viral spillover in space and time.",58.45325403651068,24.13233086500728
CoVs such as SARS-CoV and MERS-CoV both make use of terrestrial mammals,0.14323774485580038,1.449115514755249,1.024609923362732,72807922-0a12-49b4-8c1a-a75befc4b2a9,comm_use_subset/Development of a Whole-Virus ELISA for Serological Evaluation of Domestic Livestock as Possible Hosts of Human Coronavirus NL63,"Although several bat species have been found to harbor several alpha and betacoronaviruses believed to be the ancestors of endemic human coronaviruses including HCoV-NL63 [13, 23] , bats may not have been a direct source of virus transmission to humans given that, CoVs such as SARS-CoV and MERS-CoV both make use of terrestrial mammals which are more likely to have contact with humans instead of bats as transmission hosts. Again, HCoV-229E is more closely related to their relatives in camels as compared to those in bats, indicating a probability of camels being intermediate hosts between bats and humans [14, 57] . Human coronavirus NL63 uses the angiotensin-converting enzyme (ACE) 2 receptor for infection of target cells similar to SARS-CoV [20] and has been found to be able to replicate in swine cells in vitro [58] . No antibodies to HCoV-NL63 were found in any of the pigs tested in the present study as evidence of the fact that the ability to replicate in swine cells does not imply capability to infect an actual animal since several other barriers need to be surmounted for this to happen. Based on the results of the present study it may be concluded that cattle, sheep, goats, donkeys, and swine may not be intermediate hosts for HCoV-NL63. However, there have not been any reports of HCoV-NL63-related viruses circulating in Ghanaian bats, and as such, a spillover opportunity may not be present, and hence no likely infection. Surveillance of local livestock populations can also be performed for antibodies in areas where such HCoV-NL63-related viruses have been detected like in Kenya to confirm this [57] .",54.383982239571814,20.64231531862682
physiological stress,0.3853771313708266,2.932112455368042,1.877890706062317,682c322a-7c12-4824-99c0-e4ce8c124156,comm_use_subset/Transmission or Within-Host Dynamics Driving Pulses of Zoonotic Viruses in Reservoir-Host Populations,"Here, we establish a framework to assess the evidence for the different mechanisms that could drive the observed epidemiological patterns of emerging bat viruses. We highlight the strengths and limitations of potential investigation methods and recommend ways to distinguish between scenarios, which require ambitious, interdisciplinary research (Table 1) . We explain some distinct challenges associated with pathogen studies in bats. Although rabies is an important zoonosis of bat origin, we restrict discussion to the less well-understood emerging bat pathogens. Our concepts are transferable to numerous diseases that affect wildlife, domestic animals, and humans. Drivers of disease dynamics within hosts, and within populations, given persistent infections with latency and reactivation (SILI dynamics) or immunizing infections with or without waning immunity (SIR or SIRS dynamics). A common factor among scenarios is seasonal forcing, which occurs through birth pulses, seasonal transmission, or periods of environmental or physiological stress. These factors affect SILI dynamics through reactivation and SIR or SIRS dynamics through transmission.",49.786344325313834,20.551722568789575
environmental stress,0.37395651235175525,2.2821340560913086,1.6393765211105347,0a1e3a18-4935-4200-858f-8472c3b1fedd,comm_use_subset/Transmission or Within-Host Dynamics Driving Pulses of Zoonotic Viruses in Reservoir-Host Populations,"Effective interventions to limit threats to human health from emerging infectious diseases rely on understanding the connections among observed pathogen dynamics, the underlying transmission mechanisms, and their ecological and environmental drivers. We propose that multiple processes can lead to similar spatial and temporal patterns in prevalence and seroprevalence data, and, to our knowledge, existing empirical data often are insufficient to identify the underlying mechanisms. We encourage researchers to collect appropriate data to identify the scenarios driving pulses of excretion of emerging bat viruses because strategies to predict or reduce spillover risk should depend on the mechanisms' underlying dynamics (Table 1) . Current management strategies include dispersing bats, culling bats, preventing contact between bats and spillover hosts, or vaccinating spillover hosts [80, 81] . With the exception of equine vaccination for Hendra virus, few data exist on the efficacy of these strategies. Simulations combined with knowledge of bat virus dynamics can be used to assess the relative effectiveness of each strategy and identify situations in which management action may be counterproductive. For example, culling bats may decrease spillover risk if transmission of the virus increases as population size increases (SIR dynamics), whereas culling may increase spillover risk if pulses are driven by viral reactivation after stress (SILI dynamics). Dispersing bat colonies has clear potential for unintended consequences if pulses are driven by recolonization (SIR dynamics) or by viral reactivation (SILI dynamics). Predicting pulses driven by SIR, SIRS, or SILI dynamics may require information on herd immunity, withinand between-group transmission, and environmental stress, respectively. Thus, the research with the greatest potential to inform prediction and management of spillover varies among scenarios (Table 1) .",46.55981736527481,18.84491795302738
bat infections to humans and domestic animals often coincides with pulses of viral excretion within bat populations,0.16394568405680984,0.4512251317501068,1.089741587638855,304e5f37-8e80-4985-9025-24387de17549,comm_use_subset/Transmission or Within-Host Dynamics Driving Pulses of Zoonotic Viruses in Reservoir-Host Populations,"Progress in combatting zoonoses that emerge from wildlife is often constrained by limited knowledge of the biology of pathogens within reservoir hosts. We focus on the host-pathogen dynamics of four emerging viruses associated with bats: Hendra, Nipah, Ebola, and Marburg viruses. Spillover of bat infections to humans and domestic animals often coincides with pulses of viral excretion within bat populations, but the mechanisms driving such pulses are unclear. Three hypotheses dominate current research on these emerging bat infections. First, pulses of viral excretion could reflect seasonal epidemic cycles driven by natural variations in population densities and contact rates among hosts. If lifelong immunity follows recovery, viruses may disappear locally but persist globally through migration; in either case, new outbreaks occur once births replenish the susceptible pool. Second, epidemic cycles could be the result of waning immunity within bats, allowing local circulation of viruses through oscillating herd immunity. Third, pulses could be generated by episodic shedding from persistently infected bats through a combination of physiological and ecological factors. The three scenarios can yield similar patterns in epidemiological surveys, but strategies to predict or manage spillover risk resulting from each scenario will be different. We outline an agenda for research on viruses emerging from bats that would allow for differentiation among the scenarios and inform development of evidence-based interventions to limit threats to human and animal health. These concepts and methods are applicable to a wide range of pathogens that affect humans, domestic animals, and wildlife.",50.50218233454499,18.677392184693574
infected pigs,0.11651281232635038,1.3230388164520264,1.5054725408554077,9fb0657c-b53a-406f-9295-c1ed811aaf70,"comm_use_subset/Ecohealth research in Southeast Asia: past, present and the way forward",Exposure was common but infected pigs did not pose a significant risk to humans; rather both pigs and people had risk factors related to environmental sources of infection.,46.36786346566888,18.06728459523394
sympatric man-subsidized dog populations,0.24741356068684348,0.8954662680625916,1.3608096837997437,37257bde-57c1-44b7-8006-f63a4f34b4eb,comm_use_subset/Prevalence and risk factors for viral exposure in rural dogs around protected areas of the Atlantic forest,"Infectious disease-driven mortality is one of the major causes of population decline and extinction of wild mammal carnivores worldwide [1, 3] . It can act in conjunction with other endangerment factors, particularly when populations are small or declining due to habitat loss and fragmentation, or when spill-over occur from sympatric man-subsidized dog populations [3] . As examples, African lions (Panthera leo) in the Serengeti ecosystem were continuously threatened by epidemics of canine distemper acquired from dogs and other wild species [4] , Ethiopian wolves (Canis simensis) were heavily affected by dog-transmitted rabies and distemper [5] , and grey wolf (Canis lupus) populations were impacted by long-term pup mortality due to parvovirus infection [6] in North America. Although evidence on the role of domestic dogs as reservoirs of disease for wild carnivores is becoming a global pattern with other examples coming from Europe [7] , Africa [8] , South America [9] , and Asia [10] , few studies have uncovered canine disease-associated risk factors (e.g.) [9, 11] , especially at wildlife/human/domestic animal interfaces, which are predicted hotspots for interspecies pathogen transmission leading to disease induced wildlife mortality and disease emergence [12] . Assessing risk factors for diseases in dog populations would, therefore, shed light on transmission and persistence patterns, being of great value for the directing of disease prevention or control efforts for domestic animals, wildlife and humans [13] .",45.422402667785775,17.364420302435537
M. bovis,0.22187452085153342,0.5855792164802551,0.5945131182670593,e35dadb8-c2c0-4633-ad19-3a8711039644,comm_use_subset/Building a Multi-Institutional and Interdisciplinary Team to Develop a Zoonotic Tuberculosis Roadmap,"Although the publication of the ZTB Roadmap represents an unprecedented and historical accomplishment in the fight against global TB (20) , there is still much work to be conducted in order to implement the actions needed to improve the prevention, diagnosis, control and treatment of ZTB. Table 1 is an excerpt from the ZTB Roadmap in which the short (year 2020) and medium term (year 2025) milestones to be accomplished are outlined under the three core themes of the roadmap. One of the key elements toward accomplishing these goals is that the unique cultural and socioeconomic factors that shape the relationship between people, livestock, and wildlife species in different ecosystems must be taken into account, while including the at-risk communities in future efforts to reduce the risk of zoonotic transmission of M. bovis across species. These efforts not only need to focus on preventing transmission from livestock (mostly cattle) to humans, but also, and in parallel, to reduce the prevalence of the disease in both domestic and wildlife species. The availability of improved diagnostic tools for ZTB in different species, as well as the implementation of disease monitoring, surveillance, and prevention strategies in livestock and wildlife species will be a crucial and much needed component to be able to implement comprehensive programs that will account for the complexities ZTB poses due to its zoonotic nature. Finally, including vaccination of wildlife (where feasible), not only has the potential for reducing the burden of disease, but also could play an important role in conservation efforts, especially among endangered and protected species.",45.61633326690717,16.732776661003264
ongoing epizootics,0.20716034471409944,0.6163774728775024,0.7561687231063843,1d02186f-2448-48cd-bf65-1e5dacbc4328,comm_use_subset/Using DNA metabarcoding for simultaneous inference of common vampire bat diet and population structure,"A second challenge for managing vampire bat-transmitted rabies is that transmission to humans, wildlife and livestock is underpinned by metapopulation dynamics and travelling waves of infection within vampire bats (Benavides, Valderrama, & Streicker, 2016; Blackwood et al., 2013) . These complex spatial dynamics challenge prediction of localities at risk of rabies outbreaks; however, recent work has shown that genetic inference of vampire bat population structure can identify the future geographic pathways of ongoing epizootics . Genetic tools for simultaneous inference of vampire bat diet and population structure are therefore desirable to forecast which areas rabies is likely to invade next, and the species that will be at risk of spillover infection. Such information could together guide the timing and species to be targeted for vaccination. Moreover, tools for large-scale analysis of bat diet would help to forecast changes in human rabies risk following deforestation or hunting-driven declines in preferred prey or conversely, how recovery of wildlife due to conservation efforts could reduce human rabies.",44.75718607429647,16.55717015339329
seasonal patterns in incidence or spillover,0.08249004057894449,1.1596037149429321,0.7703569531440735,b6f31925-02e2-47f7-87f2-776f5f397786,comm_use_subset/Transmission or Within-Host Dynamics Driving Pulses of Zoonotic Viruses in Reservoir-Host Populations,"As is the case with most wildlife diseases, the process by which bat viruses are transmitted in the wild is poorly understood. Transmission events cannot be observed directly, viral infections of reservoir hosts may be asymptomatic, and sampling of individuals through time is difficult. Therefore, inferences must be drawn from multiple sources of indirect evidence. Bat viruses have been detected in urine, feces, saliva, and soiled fruit, indicating the potential for virus transmission via excreta between bats in the wild [5, 59] . However, under laboratory conditions, bat-to-bat transmission for most of these viruses is difficult to achieve (Table 2 ) [e.g., 32]. Following experimental inoculations, viral shedding by bats for both Nipah and Hendra viruses was minimal [25] , although continuous exposure to a low-dose viral rain may increase the probability of infection [5] . Natural and experimental vertical transmission of Hendra virus has been documented, but inconsistently and under specific conditions, such as parenteral inoculation (but not oronasal inoculation) [25, 29] . A few longitudinal serological and virological surveys and theoretical models have proposed that seasonal patterns in incidence or spillover could be explained by peaks of transmission in response to demographic or ecological drivers such as birth pulses, waning maternal immunity, and migration [12, 15, 60, 61] , but these proposed dynamics have not been confirmed.",42.71019688845344,16.203043345215256
